feature,importance
PT08.S5(O3)_r3_mean,4.102036952972412
CO(GT)_lag3_r6_mean,4.09785795211792
T_lag6_r6_std,4.091978549957275
NOx(GT)_lag6_r12_mean,4.0891499519348145
CO(GT)_lag1_r24_mean,4.082149028778076
PT08.S4(NO2)_lag6_r12_mean,4.080463886260986
PT08.S4(NO2)_lag3_r24_mean,4.079347133636475
PT08.S2(NMHC)_lag2_r24_std,4.077728748321533
PT08.S4(NO2)_r24_std,4.073222637176514
C6H6(GT)_r24_std,4.0690202713012695
T_lag3_r24_std,4.067261219024658
PT08.S1(CO)_lag12_r24_std,4.065582275390625
AH_lag1,4.0654616355896
PT08.S1(CO)_r24_mean,4.064793109893799
NO2(GT)_lag6_r3_mean,4.063307762145996
PT08.S2(NMHC)_lag6_r24_mean,4.059057712554932
AH_lag12_r24_std,4.05781888961792
CO(GT)_lag2,4.054664611816406
PT08.S5(O3)_lag1_r24_mean,4.053326606750488
PT08.S3(NOx)_lag12_r24_std,4.052253246307373
PT08.S5(O3)_lag24_r6_mean,4.043843746185303
PT08.S4(NO2)_lag2_r12_mean,4.03933048248291
NOx(GT)_lag24_r24_mean,4.0384440422058105
PT08.S2(NMHC)_lag3_r24_mean,4.027881145477295
CO(GT)_lag3_r12_mean,4.022430896759033
T_lag2_r12_mean,4.0185227394104
NMHC(GT)_lag6_r3_std,4.018383502960205
NO2(GT)_r3_mean,4.0086750984191895
NO2(GT)_lag1_r6_mean,4.006457805633545
PT08.S3(NOx)_lag2_r24_mean,4.005965709686279
AH_r6_mean,4.0039286613464355
PT08.S2(NMHC)_lag24_r6_mean,4.0022292137146
CO(GT)_lag12_r6_mean,3.998756170272827
NO2(GT)_lag24_r24_std,3.998526096343994
CO(GT)_r12_std,3.997868776321411
CO(GT)_lag2_r24_std,3.9943652153015137
NO2(GT)_lag1_r24_mean,3.992410659790039
CO(GT)_lag6_r6_mean,3.988125801086426
PT08.S4(NO2)_lag1_r6_mean,3.9875333309173584
PT08.S2(NMHC)_r24_mean,3.9871537685394287
NO2(GT)_lag12_r6_mean,3.984877824783325
PT08.S2(NMHC)_lag24_r12_std,3.983356475830078
AH_lag12_r3_mean,3.968297004699707
RH_lag2_r3_mean,3.96813702583313
PT08.S3(NOx)_lag12_r12_std,3.96632719039917
C6H6(GT)_lag12_r24_std,3.9610214233398438
PT08.S1(CO)_lag2_r12_std,3.96036696434021
NOx(GT)_lag1_r24_mean,3.959120988845825
NOx(GT)_lag12_r24_std,3.955914258956909
NOx(GT)_lag6_r6_mean,3.951249122619629
NOx(GT)_lag12_r12_mean,3.9484527111053467
PT08.S1(CO)_lag1_r6_mean,3.9472880363464355
C6H6(GT)_lag1_r6_std,3.945323944091797
NOx(GT)_lag3_r24_mean,3.944894313812256
NMHC(GT)_lag24_r24_std,3.943856954574585
RH_lag6_r12_std,3.9372479915618896
PT08.S5(O3)_lag2_r6_mean,3.9315993785858154
PT08.S5(O3)_lag6_r3_mean,3.929302930831909
NO2(GT)_r12_std,3.9270102977752686
RH,3.921222686767578
NOx(GT)_lag12_r6_mean,3.9199378490448
C6H6(GT)_r6_mean,3.9178597927093506
PT08.S4(NO2)_lag12,3.913243055343628
PT08.S1(CO)_lag1_r3_mean,3.9116592407226562
C6H6(GT)_r12_std,3.9076485633850098
PT08.S1(CO)_lag3_r12_std,3.9068198204040527
PT08.S1(CO)_lag2_r24_mean,3.9020230770111084
PT08.S3(NOx)_r24_mean,3.901827096939087
PT08.S2(NMHC)_lag12_r12_std,3.9017770290374756
PT08.S4(NO2),3.8925321102142334
C6H6(GT)_lag2_r3_mean,3.8887441158294678
CO(GT)_lag12_r12_mean,3.8848094940185547
NOx(GT)_lag3_r12_mean,3.884342908859253
PT08.S1(CO)_r12_std,3.881002902984619
NOx(GT)_lag3_r3_mean,3.8778178691864014
NO2(GT)_lag1_r24_std,3.8738865852355957
NMHC(GT)_lag3_r6_std,3.8630752563476562
NOx(GT)_lag2_r3_mean,3.860445499420166
T_lag24_r24_std,3.8524677753448486
NOx(GT)_lag1_r12_std,3.849393606185913
CO(GT)_lag2_r3_mean,3.8449902534484863
