feature,importance
NOx(GT)_r24_std,6.439084529876709
CO(GT)_lag1_r6_mean,6.401670932769775
NMHC(GT)_lag3_r24_mean,6.400934219360352
C6H6(GT)_r24_std,6.378889560699463
CO(GT)_lag1,6.3385701179504395
T,6.336832523345947
T_lag1_r12_std,6.336418151855469
PT08.S2(NMHC)_r24_std,6.325102806091309
T_lag24,6.303867340087891
NOx(GT)_lag24_r6_mean,6.292954444885254
C6H6(GT)_lag12_r3_std,6.292243003845215
PT08.S1(CO)_lag24_r24_mean,6.278836250305176
CO(GT)_lag3_r3_std,6.277856349945068
PT08.S4(NO2)_lag24,6.241783142089844
PT08.S3(NOx)_lag24_r12_mean,6.2054548263549805
PT08.S2(NMHC)_lag2_r24_mean,6.181328773498535
C6H6(GT)_lag6_r6_mean,6.15259313583374
CO(GT)_lag1_r24_mean,6.140438556671143
RH_lag2_r12_std,6.137478828430176
CO(GT)_r3_mean,6.132595539093018
NO2(GT)_lag3_r24_mean,6.124790668487549
PT08.S5(O3)_lag3_r24_mean,6.097127914428711
T_lag6_r6_mean,6.079967975616455
NOx(GT)_lag12_r24_std,6.027063369750977
NOx(GT)_lag1_r24_std,6.024650573730469
T_lag3_r24_mean,6.0086565017700195
T_lag24_r24_mean,5.981256008148193
NO2(GT)_lag12,5.956615447998047
T_lag24_r3_mean,5.906824588775635
CO(GT)_lag2,5.880664348602295
AH_lag2_r24_std,5.854653358459473
T_r12_std,5.8473124504089355
NOx(GT)_lag24,5.8423943519592285
NOx(GT)_r12_std,5.785609245300293
C6H6(GT)_lag12_r3_mean,5.7812323570251465
PT08.S3(NOx)_lag12_r6_std,5.7591552734375
C6H6(GT)_lag12_r6_std,5.753756523132324
CO(GT)_lag1_r3_mean,5.7462639808654785
NOx(GT),5.741217613220215
NOx(GT)_lag6_r6_mean,5.730584144592285
PT08.S2(NMHC)_lag24_r24_mean,5.72253942489624
T_lag6_r12_mean,5.717782497406006
PT08.S1(CO)_lag12_r24_mean,5.714566707611084
PT08.S5(O3)_lag12,5.713309288024902
CO(GT)_r6_mean,5.6952409744262695
NMHC(GT)_lag6_r12_mean,5.680830001831055
PT08.S2(NMHC)_lag1_r24_std,5.659862041473389
T_lag24_r12_std,5.6468119621276855
CO(GT)_lag3_r12_std,5.644928932189941
PT08.S2(NMHC)_lag2_r6_std,5.62966251373291
PT08.S2(NMHC)_lag12_r24_mean,5.608741283416748
NO2(GT)_lag6_r6_mean,5.605514049530029
PT08.S3(NOx)_lag6_r24_std,5.604637622833252
PT08.S4(NO2)_lag3_r24_std,5.601039409637451
CO(GT)_lag2_r6_std,5.594799995422363
NO2(GT)_lag6_r24_mean,5.579343318939209
NMHC(GT)_lag12,5.57020902633667
T_lag6_r24_mean,5.550175189971924
RH_lag3_r12_mean,5.549494743347168
NMHC(GT)_r24_std,5.486085891723633
PT08.S1(CO)_lag6_r3_mean,5.480596542358398
PT08.S3(NOx)_r3_std,5.475201606750488
PT08.S3(NOx)_lag12,5.473288536071777
CO(GT)_lag12_r6_mean,5.445485591888428
CO(GT)_lag2_r12_mean,5.424071788787842
NMHC(GT)_lag3_r12_mean,5.4066386222839355
RH_lag2_r24_mean,5.40383243560791
NMHC(GT)_lag24_r3_std,5.394536018371582
C6H6(GT)_lag6_r6_std,5.377949237823486
NMHC(GT)_lag6_r12_std,5.353039264678955
PT08.S2(NMHC)_lag24_r24_std,5.344847202301025
T_r3_mean,5.335397243499756
PT08.S2(NMHC)_lag24_r12_mean,5.331096172332764
PT08.S2(NMHC)_lag12_r6_mean,5.33070707321167
T_lag1_r24_mean,5.325886249542236
CO(GT)_lag2_r3_std,5.318008899688721
PT08.S1(CO)_lag6_r12_std,5.305356502532959
RH_lag24,5.297569274902344
PT08.S4(NO2)_lag24_r6_mean,5.291158676147461
NO2(GT)_lag12_r3_std,5.291110038757324
NOx(GT)_lag2_r24_std,5.288639545440674
NMHC(GT),5.287266254425049
RH_lag12_r24_mean,5.259772300720215
C6H6(GT)_lag3_r24_std,5.244044303894043
C6H6(GT)_lag2_r24_mean,5.235584259033203
NMHC(GT)_lag12_r24_mean,5.234827518463135
NO2(GT)_lag1_r3_std,5.2280097007751465
RH_lag6_r24_mean,5.222899436950684
PT08.S4(NO2)_lag24_r24_std,5.209354400634766
NOx(GT)_lag12_r24_mean,5.196953296661377
T_lag2_r24_std,5.181650638580322
C6H6(GT)_lag12_r6_mean,5.177399158477783
PT08.S4(NO2)_lag12_r3_std,5.156064510345459
RH_lag3_r12_std,5.151455402374268
NO2(GT)_lag24_r6_mean,5.146979808807373
AH_r24_mean,5.128534317016602
PT08.S2(NMHC)_r12_mean,5.119554042816162
NOx(GT)_lag3_r12_std,5.115903854370117
T_lag1_r12_mean,5.114089488983154
RH_lag3_r24_mean,5.110273361206055
NOx(GT)_lag24_r24_mean,5.102250099182129
PT08.S2(NMHC)_lag3_r12_std,5.095539569854736
PT08.S5(O3)_lag12_r24_mean,5.0949554443359375
T_lag3,5.078232765197754
C6H6(GT)_lag2_r3_mean,5.064645290374756
NMHC(GT)_lag6_r24_std,5.062037944793701
C6H6(GT)_lag24_r24_mean,5.061298370361328
AH_lag24_r24_mean,5.060299873352051
C6H6(GT)_lag6_r12_std,5.034938335418701
C6H6(GT)_lag1_r6_std,5.033559799194336
T_lag12_r6_std,5.030667781829834
NMHC(GT)_lag24_r24_mean,5.02473258972168
T_lag12,5.022003173828125
PT08.S2(NMHC)_r24_mean,5.016912460327148
NOx(GT)_lag24_r12_std,5.003079891204834
PT08.S2(NMHC)_r3_mean,5.000787258148193
PT08.S5(O3)_lag1_r24_std,4.988626480102539
NO2(GT)_lag12_r12_std,4.985690593719482
RH_r6_mean,4.983595848083496
PT08.S3(NOx)_lag24_r24_mean,4.980029582977295
NO2(GT)_lag12_r3_mean,4.973645210266113
PT08.S5(O3)_lag1,4.963924884796143
PT08.S5(O3)_lag2_r24_mean,4.951493740081787
NMHC(GT)_lag24_r12_mean,4.949843406677246
NMHC(GT)_lag1,4.945798873901367
PT08.S2(NMHC)_lag6_r24_mean,4.93646240234375
RH_lag6_r12_mean,4.9214959144592285
PT08.S2(NMHC)_lag2_r24_std,4.917004585266113
PT08.S3(NOx)_lag2_r12_mean,4.912952423095703
PT08.S2(NMHC)_lag2_r3_mean,4.911375522613525
NOx(GT)_lag12_r6_mean,4.909740924835205
C6H6(GT)_r24_mean,4.909664630889893
NO2(GT)_lag2_r6_mean,4.902929306030273
PT08.S4(NO2)_lag12_r6_std,4.8946967124938965
PT08.S2(NMHC)_lag1_r24_mean,4.8920087814331055
C6H6(GT)_lag12_r24_mean,4.887580871582031
CO(GT)_lag6_r3_mean,4.887024879455566
AH_lag3_r24_mean,4.886947154998779
CO(GT)_lag3,4.8833231925964355
NOx(GT)_lag6_r12_mean,4.879116535186768
NO2(GT)_lag2_r12_std,4.8727946281433105
CO(GT)_lag6_r6_mean,4.863259315490723
RH_lag1,4.861779689788818
PT08.S2(NMHC)_lag1_r12_mean,4.859130859375
PT08.S2(NMHC)_lag6_r24_std,4.85525369644165
PT08.S2(NMHC)_lag24_r12_std,4.849457263946533
AH_lag24_r12_mean,4.841289043426514
NOx(GT)_lag3_r24_std,4.840053558349609
AH_lag12_r6_mean,4.8362812995910645
NMHC(GT)_lag6,4.833401679992676
AH_lag6_r24_mean,4.828650951385498
PT08.S2(NMHC)_lag1_r6_std,4.812622547149658
CO(GT)_lag1_r3_std,4.8122782707214355
PT08.S2(NMHC)_lag12_r12_mean,4.7997050285339355
T_r24_mean,4.798729419708252
PT08.S4(NO2)_lag3_r12_std,4.789273738861084
RH_lag12_r24_std,4.787173748016357
PT08.S4(NO2)_lag12_r12_std,4.779300212860107
RH_lag6_r6_mean,4.7792067527771
PT08.S2(NMHC)_lag6_r3_mean,4.779032230377197
NMHC(GT)_r24_mean,4.774726867675781
PT08.S2(NMHC)_lag12_r24_std,4.770349502563477
NO2(GT)_lag12_r24_mean,4.762626647949219
C6H6(GT)_lag3,4.758465766906738
PT08.S3(NOx)_lag24_r6_std,4.75843620300293
PT08.S4(NO2)_lag12_r12_mean,4.746606826782227
PT08.S4(NO2)_lag2_r24_std,4.745535850524902
RH_lag2_r3_mean,4.7453789710998535
RH_lag24_r24_mean,4.744760990142822
NO2(GT)_lag6_r12_mean,4.7410383224487305
C6H6(GT)_lag2_r24_std,4.7402215003967285
AH_lag12_r12_mean,4.734437465667725
NOx(GT)_lag2_r3_std,4.729654312133789
PT08.S1(CO)_lag1_r24_std,4.724597930908203
NO2(GT)_lag3_r3_mean,4.7241387367248535
AH_lag6_r12_mean,4.719332218170166
AH_r3_mean,4.712792873382568
AH_lag3_r12_mean,4.706713676452637
NO2(GT)_lag3_r12_std,4.67466926574707
NOx(GT)_lag24_r24_std,4.67130184173584
PT08.S5(O3),4.6703104972839355
PT08.S1(CO)_r12_mean,4.667510986328125
T_r24_std,4.659445285797119
RH_lag12_r12_mean,4.656408786773682
PT08.S3(NOx)_lag12_r24_mean,4.649765491485596
PT08.S3(NOx)_lag2_r24_std,4.648381233215332
CO(GT)_lag3_r24_mean,4.648330211639404
CO(GT)_lag6_r6_std,4.647607803344727
CO(GT)_lag24_r6_std,4.646718978881836
AH_r12_mean,4.64146089553833
PT08.S1(CO)_lag3_r24_std,4.640403747558594
RH_lag6_r12_std,4.640338897705078
PT08.S3(NOx)_lag3_r24_std,4.636476516723633
C6H6(GT)_lag3_r12_mean,4.635706901550293
PT08.S1(CO)_lag1_r24_mean,4.625916957855225
RH_r24_mean,4.616668224334717
NOx(GT)_r6_mean,4.604072093963623
CO(GT)_lag24_r24_mean,4.600278854370117
NMHC(GT)_lag24_r6_mean,4.59943151473999
T_lag1_r3_mean,4.594417572021484
NO2(GT)_lag24_r12_std,4.590759754180908
NMHC(GT)_lag12_r3_mean,4.589728832244873
PT08.S3(NOx)_lag24_r6_mean,4.5842485427856445
T_lag3_r12_std,4.580235004425049
CO(GT)_lag6_r3_std,4.577688694000244
NO2(GT)_lag24_r24_std,4.577054023742676
T_lag1_r6_mean,4.569212913513184
PT08.S1(CO)_r3_std,4.566300868988037
T_lag1,4.565150260925293
AH_lag2_r3_mean,4.564576625823975
NO2(GT)_lag12_r6_mean,4.5629658699035645
NMHC(GT)_lag1_r12_std,4.562195777893066
T_lag12_r3_mean,4.560732841491699
PT08.S5(O3)_lag1_r12_mean,4.559600830078125
NOx(GT)_lag2_r12_mean,4.555553436279297
T_lag6_r12_std,4.554902076721191
NOx(GT)_lag3_r6_mean,4.541684150695801
AH_lag2_r12_std,4.540194511413574
NO2(GT)_r12_mean,4.534343719482422
CO(GT)_lag6,4.532095909118652
PT08.S2(NMHC)_r12_std,4.531043529510498
NOx(GT)_lag2_r3_mean,4.530864715576172
RH_lag3_r3_mean,4.522776126861572
T_lag3_r12_mean,4.518177509307861
T_lag3_r24_std,4.514108657836914
T_lag24_r12_mean,4.502599239349365
NOx(GT)_lag6_r12_std,4.498707294464111
CO(GT)_lag12_r3_std,4.497903823852539
C6H6(GT)_lag2_r6_mean,4.496225833892822
NO2(GT)_lag24_r24_mean,4.49583625793457
NOx(GT)_lag2_r12_std,4.494236946105957
PT08.S4(NO2)_lag1_r6_std,4.491767406463623
PT08.S3(NOx)_lag2_r6_std,4.486519813537598
AH_lag24_r24_std,4.48197078704834
C6H6(GT)_lag1_r3_mean,4.464388847351074
PT08.S4(NO2)_r24_mean,4.46412992477417
NO2(GT)_lag24_r3_std,4.453652858734131
AH_r6_mean,4.446469783782959
CO(GT)_lag24_r12_std,4.445955753326416
PT08.S1(CO)_lag24_r24_std,4.443729877471924
RH_lag1_r24_mean,4.442503929138184
AH_lag2_r24_mean,4.440145969390869
PT08.S3(NOx)_lag3_r24_mean,4.4392476081848145
T_lag3_r3_mean,4.43867301940918
NOx(GT)_lag6_r24_mean,4.4362874031066895
PT08.S5(O3)_lag2_r12_mean,4.434341907501221
NMHC(GT)_lag1_r24_mean,4.428827285766602
C6H6(GT)_lag12_r12_mean,4.427395343780518
NO2(GT)_r6_mean,4.413217544555664
PT08.S4(NO2)_lag24_r12_mean,4.4112653732299805
PT08.S4(NO2)_lag2_r12_mean,4.410162925720215
PT08.S3(NOx)_r12_std,4.402662754058838
AH_lag1_r24_mean,4.402314186096191
PT08.S2(NMHC)_lag1_r12_std,4.399072647094727
CO(GT)_lag3_r6_std,4.395869255065918
PT08.S3(NOx)_lag12_r3_mean,4.388763904571533
AH_lag3_r24_std,4.388319492340088
T_lag12_r24_mean,4.379659652709961
PT08.S4(NO2)_lag12_r24_std,4.375341892242432
RH_lag6_r3_mean,4.372346878051758
PT08.S3(NOx)_lag2_r24_mean,4.363388538360596
anomaly_flag,4.357366561889648
NOx(GT)_lag24_r3_mean,4.356975078582764
PT08.S4(NO2)_lag6_r6_std,4.350325584411621
NO2(GT)_lag12_r6_std,4.350106239318848
C6H6(GT)_r12_mean,4.344562530517578
NOx(GT)_lag1_r6_std,4.342451095581055
AH_lag6,4.342231750488281
PT08.S1(CO)_lag12_r3_std,4.325507164001465
NOx(GT)_lag3_r3_std,4.314798831939697
PT08.S2(NMHC)_r3_std,4.313453674316406
RH_lag6_r24_std,4.310530662536621
NO2(GT)_lag24_r12_mean,4.307719707489014
T_lag6_r24_std,4.306480884552002
CO(GT)_lag3_r12_mean,4.303535461425781
NOx(GT)_lag6_r3_mean,4.301151752471924
NO2(GT)_lag3_r6_mean,4.299396991729736
AH_lag1_r12_std,4.29412841796875
PT08.S2(NMHC)_lag12_r6_std,4.292093753814697
PT08.S2(NMHC)_lag3_r6_std,4.291767120361328
PT08.S4(NO2)_lag1_r24_mean,4.291167259216309
NO2(GT)_lag6_r12_std,4.288535118103027
C6H6(GT)_lag1_r24_mean,4.285550117492676
NMHC(GT)_lag1_r6_mean,4.274684906005859
PT08.S1(CO)_lag24_r12_mean,4.26909065246582
PT08.S1(CO)_lag6_r24_std,4.267340660095215
month,4.263544082641602
T_lag24_r24_std,4.260026454925537
RH_lag12,4.251128673553467
PT08.S5(O3)_lag24_r24_mean,4.24830436706543
PT08.S3(NOx)_r24_std,4.241915225982666
PT08.S3(NOx)_lag24_r24_std,4.240762710571289
AH_lag24_r6_mean,4.2407307624816895
T_lag2,4.239351272583008
PT08.S3(NOx)_lag1_r12_mean,4.236204624176025
NOx(GT)_r6_std,4.230676651000977
AH_lag12_r24_mean,4.223488807678223
NOx(GT)_r3_std,4.222219944000244
RH_lag3_r6_std,4.218966484069824
RH_lag24_r3_mean,4.217166900634766
PT08.S4(NO2)_lag12_r6_mean,4.214951038360596
PT08.S4(NO2)_lag6_r24_mean,4.213660717010498
PT08.S1(CO)_lag2_r24_mean,4.210572719573975
C6H6(GT)_lag6_r24_mean,4.209207057952881
NOx(GT)_lag2_r24_mean,4.202786445617676
PT08.S4(NO2)_lag12,4.199536323547363
PT08.S3(NOx)_lag1_r12_std,4.196155548095703
NO2(GT)_lag1_r3_mean,4.194794178009033
NOx(GT)_lag2_r6_mean,4.193264961242676
PT08.S1(CO)_r24_std,4.178737163543701
PT08.S1(CO)_lag12_r6_std,4.1739959716796875
PT08.S1(CO)_r24_mean,4.1736016273498535
AH_lag1_r12_mean,4.169183254241943
PT08.S1(CO)_lag1_r6_std,4.16731595993042
RH_lag24_r6_mean,4.163243770599365
NOx(GT)_lag3_r12_mean,4.161386966705322
PT08.S2(NMHC)_lag6_r12_mean,4.1580705642700195
NMHC(GT)_lag3_r6_std,4.150726318359375
PT08.S2(NMHC)_lag3_r6_mean,4.146879196166992
NO2(GT),4.14229154586792
NMHC(GT)_lag2_r12_mean,4.140621662139893
CO(GT)_lag12_r24_std,4.130678653717041
PT08.S5(O3)_lag12_r3_mean,4.128261566162109
T_lag12_r24_std,4.126459121704102
PT08.S2(NMHC)_lag24_r6_std,4.123589038848877
CO(GT)_lag2_r24_mean,4.119794845581055
PT08.S3(NOx)_r6_mean,4.114461898803711
CO(GT)_lag12_r12_std,4.113471508026123
CO(GT)_lag24_r24_std,4.111839771270752
NO2(GT)_lag24_r6_std,4.108989238739014
PT08.S3(NOx)_lag1_r6_mean,4.106022834777832
RH_lag12_r3_mean,4.10395622253418
T_lag6,4.0998406410217285
CO(GT)_lag3_r3_mean,4.098806858062744
T_lag1_r24_std,4.0985002517700195
PT08.S3(NOx)_lag6_r3_mean,4.092095375061035
CO(GT)_lag3_r6_mean,4.088345527648926
NOx(GT)_lag12_r6_std,4.085721492767334
PT08.S2(NMHC)_lag24_r6_mean,4.0843987464904785
PT08.S4(NO2)_lag24_r3_mean,4.07997989654541
PT08.S1(CO)_lag12_r6_mean,4.079654693603516
NO2(GT)_lag3_r12_mean,4.0702104568481445
PT08.S1(CO)_lag2_r24_std,4.060497283935547
PT08.S5(O3)_lag3,4.0604023933410645
PT08.S4(NO2)_lag12_r24_mean,4.057844161987305
CO(GT)_lag12_r24_mean,4.056912899017334
NO2(GT)_lag12_r24_std,4.053110599517822
NO2(GT)_r3_mean,4.045981407165527
NMHC(GT)_lag3_r3_mean,4.044910430908203
PT08.S1(CO)_lag3_r12_mean,4.044296741485596
NOx(GT)_lag6,4.041976451873779
C6H6(GT)_lag24_r12_mean,4.0350871086120605
PT08.S1(CO)_lag6_r6_mean,4.0342254638671875
PT08.S4(NO2)_lag3_r24_mean,4.0301618576049805
RH_lag2_r24_std,4.025785446166992
C6H6(GT)_lag24_r6_std,4.017436981201172
C6H6(GT)_lag3_r3_mean,4.017152786254883
AH_lag3,4.011360168457031
CO(GT)_lag2_r6_mean,4.007793426513672
PT08.S1(CO)_lag6_r12_mean,4.007619380950928
RH_lag1_r3_mean,3.9986746311187744
PT08.S4(NO2)_lag6_r3_mean,3.994070053100586
CO(GT)_lag6_r24_mean,3.9921581745147705
CO(GT)_lag6_r24_std,3.9910266399383545
PT08.S3(NOx)_lag3_r6_std,3.989305019378662
PT08.S5(O3)_lag12_r12_mean,3.982717752456665
PT08.S2(NMHC)_lag1_r3_mean,3.9794435501098633
PT08.S1(CO)_lag6_r24_mean,3.9747376441955566
AH_r24_std,3.969341993331909
NOx(GT)_lag2_r6_std,3.9663147926330566
NO2(GT)_lag2_r24_std,3.964752197265625
NMHC(GT)_lag3_r12_std,3.957594871520996
CO(GT)_lag2_r24_std,3.9552247524261475
PT08.S5(O3)_r3_mean,3.9467010498046875
PT08.S5(O3)_lag2_r6_mean,3.9458396434783936
AH_lag24_r3_mean,3.945134401321411
NOx(GT)_lag6_r24_std,3.941983461380005
AH_lag1_r6_mean,3.9417052268981934
PT08.S3(NOx)_lag6,3.931511640548706
PT08.S2(NMHC)_lag24_r3_mean,3.92869234085083
NOx(GT)_r3_mean,3.9177534580230713
NOx(GT)_lag3_r3_mean,3.9177181720733643
RH_lag3_r24_std,3.9151155948638916
PT08.S5(O3)_lag24_r24_std,3.9112424850463867
PT08.S4(NO2)_lag2_r12_std,3.909947633743286
PT08.S3(NOx)_lag1_r3_mean,3.908400535583496
PT08.S5(O3)_r24_std,3.9082562923431396
C6H6(GT)_lag1_r12_mean,3.9053776264190674
RH_r12_std,3.8970489501953125
T_r6_mean,3.892335891723633
PT08.S4(NO2)_r24_std,3.8919129371643066
PT08.S1(CO)_lag2_r3_mean,3.8879282474517822
NMHC(GT)_lag1_r6_std,3.8869667053222656
PT08.S3(NOx)_lag3_r12_std,3.886118173599243
PT08.S3(NOx)_lag24_r12_std,3.885040521621704
PT08.S2(NMHC)_lag3_r3_std,3.882293939590454
AH_r12_std,3.877786159515381
NOx(GT)_lag6_r3_std,3.871591091156006
NMHC(GT)_lag3_r24_std,3.871124267578125
PT08.S4(NO2)_lag3_r12_mean,3.870990753173828
CO(GT)_lag24_r6_mean,3.870410680770874
PT08.S3(NOx)_lag3_r6_mean,3.8703842163085938
PT08.S5(O3)_lag3_r24_std,3.86964750289917
CO(GT)_lag12_r12_mean,3.8669888973236084
PT08.S4(NO2)_lag1_r24_std,3.8635034561157227
NMHC(GT)_r3_mean,3.863140106201172
C6H6(GT)_lag12_r24_std,3.859066963195801
NO2(GT)_lag24,3.8573336601257324
NO2(GT)_lag3,3.8568663597106934
PT08.S5(O3)_lag2_r24_std,3.855795383453369
PT08.S2(NMHC)_lag12_r12_std,3.852982521057129
NOx(GT)_lag3,3.8403594493865967
C6H6(GT)_lag6_r3_mean,3.828907012939453
PT08.S1(CO)_r12_std,3.826975107192993
PT08.S2(NMHC)_lag3_r24_mean,3.8269717693328857
RH_lag1_r6_mean,3.8227295875549316
PT08.S4(NO2)_lag3_r3_mean,3.8214480876922607
AH_lag3_r3_mean,3.8185250759124756
PT08.S2(NMHC)_lag24,3.8166050910949707
NO2(GT)_lag1_r12_mean,3.8122551441192627
NO2(GT)_lag1,3.8109524250030518
CO(GT)_lag12_r6_std,3.807853937149048
RH_lag24_r12_mean,3.799314498901367
NMHC(GT)_lag12_r12_std,3.797236680984497
NO2(GT)_r24_std,3.7923531532287598
CO(GT)_lag6_r12_std,3.7918195724487305
NOx(GT)_lag12_r12_mean,3.7896435260772705
RH_lag2_r12_mean,3.7848713397979736
PT08.S2(NMHC)_lag6,3.784430503845215
CO(GT)_lag24_r12_mean,3.781778335571289
NO2(GT)_lag1_r6_std,3.7789242267608643
PT08.S3(NOx)_lag12_r12_mean,3.7779788970947266
RH_lag2_r6_std,3.7711918354034424
NOx(GT)_lag24_r12_mean,3.7704882621765137
NO2(GT)_lag1_r6_mean,3.7661423683166504
T_lag6_r3_mean,3.7626564502716064
PT08.S3(NOx)_r12_mean,3.7624001502990723
AH_lag6_r3_mean,3.7598583698272705
NOx(GT)_lag3_r24_mean,3.749964952468872
NMHC(GT)_lag12_r24_std,3.7381303310394287
PT08.S1(CO)_lag1_r12_mean,3.727863073348999
C6H6(GT)_lag6_r24_std,3.7245001792907715
AH_lag24,3.72137451171875
PT08.S5(O3)_lag2_r3_mean,3.7183728218078613
PT08.S4(NO2)_lag2_r24_mean,3.7150468826293945
RH_r24_std,3.713291883468628
PT08.S3(NOx)_r24_mean,3.7044296264648438
RH_lag2,3.704153060913086
NMHC(GT)_lag24_r6_std,3.702115058898926
PT08.S5(O3)_lag12_r6_std,3.6999638080596924
T_lag3_r6_std,3.6979336738586426
RH_lag1_r12_std,3.6972086429595947
PT08.S4(NO2)_lag6_r12_std,3.693638324737549
NMHC(GT)_lag1_r12_mean,3.6935229301452637
PT08.S1(CO)_lag3_r3_mean,3.692439079284668
PT08.S2(NMHC)_lag2_r12_mean,3.6902823448181152
AH_lag2_r6_std,3.6835572719573975
AH_lag3_r6_mean,3.6833958625793457
NMHC(GT)_lag6_r6_std,3.6746253967285156
PT08.S2(NMHC)_lag1,3.6708197593688965
PT08.S5(O3)_lag3_r12_mean,3.6702980995178223
AH_lag3_r12_std,3.6684279441833496
PT08.S1(CO)_lag1_r12_std,3.6667678356170654
AH_lag6_r6_mean,3.660956382751465
PT08.S2(NMHC)_r6_std,3.6600892543792725
PT08.S1(CO)_lag2,3.654024600982666
PT08.S3(NOx)_lag6_r24_mean,3.6489951610565186
AH_lag2,3.6386961936950684
PT08.S3(NOx)_lag1_r24_mean,3.6386218070983887
CO(GT)_lag3_r24_std,3.636399745941162
PT08.S1(CO)_lag3_r24_mean,3.6343202590942383
PT08.S4(NO2)_lag1_r6_mean,3.632659912109375
T_lag12_r12_std,3.627639055252075
T_lag2_r24_mean,3.6272850036621094
RH_lag1_r12_mean,3.618475914001465
PT08.S3(NOx)_r3_mean,3.6155359745025635
C6H6(GT)_lag24_r12_std,3.6123199462890625
PT08.S5(O3)_lag12_r12_std,3.6120429039001465
PT08.S5(O3)_lag12_r24_std,3.6105339527130127
C6H6(GT)_lag24_r24_std,3.6056735515594482
RH_lag24_r24_std,3.5975918769836426
AH_lag1,3.5912909507751465
AH_lag6_r12_std,3.5881049633026123
PT08.S5(O3)_r6_mean,3.5759546756744385
PT08.S5(O3)_lag24_r6_mean,3.574260950088501
NMHC(GT)_lag3_r6_mean,3.5738251209259033
PT08.S1(CO)_lag2_r12_std,3.5717828273773193
NOx(GT)_lag24_r6_std,3.5568883419036865
PT08.S3(NOx)_lag6_r6_mean,3.556307792663574
PT08.S3(NOx)_lag6_r6_std,3.5531232357025146
AH_lag1_r6_std,3.5463831424713135
PT08.S3(NOx)_lag1_r24_std,3.5416746139526367
C6H6(GT)_lag12_r12_std,3.538102865219116
PT08.S2(NMHC)_lag3_r24_std,3.5376932621002197
PT08.S1(CO)_lag3,3.535590648651123
NMHC(GT)_lag12_r3_std,3.535565137863159
C6H6(GT)_lag3_r24_mean,3.5353891849517822
PT08.S4(NO2)_r6_mean,3.5320844650268555
AH,3.5289900302886963
PT08.S1(CO)_lag12_r12_mean,3.527010202407837
PT08.S5(O3)_lag1_r24_mean,3.521087408065796
